"dummy","n3_1","n3_2","n3_3","n3_4","n3_5","n3_6","n3_7","n3_8","n3_9","n3_10","n3_11","n3_12","n3_13","n3_14","n3_15","n3_16","n3_17","n3_18","n3_19","n3_20","n3_21","n3_22","n3_23","n3_24","n3_25","n3_26","n3_27","n3_28","n3_29","n3_30","n3_31","n3_32","n3_33","n3_34","n3_35","n3_36","n3_37","n3_38","n3_39","n3_40","n3_41","n3_42","n3_43","n3_44","n3_45","n3_46","n3_47","n3_48","n3_49","n3_50","n3_51","n3_52","n3_53","n3_54","n3_55","n3_56","n3_57","n3_58","n3_59","n3_60","n3_61","n3_62","n3_63","n3_64","n3_65","n3_66","n3_67","n3_68","n3_69","n3_70","n3_71","n3_72","n3_73","n3_74","n3_75","n3_76","n3_77","n3_78","n3_79","n3_80","n3_81","n3_82","n3_83","n3_84","n3_85","n3_86","n3_87","n3_88","n3_89","n3_90","n3_91","n3_92","n3_93","n3_94","n3_95","n3_96","n3_97","n3_98","n3_99","n3_100"
"n2_11","-0.173335343599319","0.437516719102859","0.093851275742054","0.248454079031944","0.206604421138763","-0.232978537678719","-0.0278942696750164","-0.0314306542277336","0.677663445472717","-0.256462007761002","-0.235642701387405","0.0834987089037895","0.100300401449203","-0.191143155097961","0.0513958409428596","0.00491340877488256","0.155934378504753","-0.139360472559929","-0.0479595996439457","0.0767902880907059","0.166597202420235","0.082295686006546","0.182008296251297","-0.0529728829860687","-0.313249558210373","0.0492689684033394","0.106242775917053","0.169500723481178","0.040344625711441","0.380791008472443","0.131192892789841","-0.143879756331444","-0.0849949941039085","0.0973578244447708","0.131545409560204","-0.767942667007446","-0.920226037502289","-0.0786799341440201","-0.0813309252262115","0.0983207002282143","0.233441397547722","0.0644468143582344","-0.00802472047507763","0.21831151843071","0.27656477689743","0.0113172065466642","0.0191435106098652","0.164559081196785","-0.261911809444427","-0.0152157871052623","-0.00384267582558095","0.347333908081055","-0.195034250617027","-0.0396128222346306","0.0778140500187874","0.195570454001427","-0.181928038597107","0.135460674762726","-0.0635332763195038","-0.118143647909164","0.112202100455761","0.174775004386902","-0.0469700805842876","0.103462100028992","-0.0831833109259605","0.128783226013184","0.0478535369038582","0.133087024092674","0.191714882850647","-0.138997510075569","0.354430705308914","-0.0180336087942123","0.220694154500961","-1.05510318279266","0.0208359118551016","0.0870261639356613","0.0258161891251802","-0.0274400617927313","-0.0655697360634804","0.133865639567375","-0.0572004318237305","-0.0699500739574432","0.125528886914253","-0.0360298901796341","0.100706145167351","-0.0234398879110813","0.0105190202593803","-0.0433494746685028","-0.137939393520355","-0.0519983768463135","0.0495665110647678","0.2264683842659","-0.34898629784584","-0.0832855626940727","0.108476750552654","0.116235680878162","-0.540521383285522","0.491325169801712","0.169948130846024","0.168327927589417"
"n2_12","-0.0293439384549856","0.0300278440117836","0.0665644630789757","0.0177326761186123","-0.0522008985280991","-0.150305241346359","0.295202702283859","-0.154904752969742","-0.0523384399712086","0.14540907740593","-0.0803072229027748","-0.223273709416389","-0.226724475622177","0.0109607055783272","0.0326886028051376","-0.0560905039310455","-0.105379968881607","0.164713442325592","0.0510338395833969","0.0392811186611652","-0.164618775248528","-0.266692876815796","-0.0283700078725815","-0.00883837416768074","-0.104224473237991","-0.138428807258606","-0.220593810081482","-0.0373732075095177","-0.108857654035091","0.100333727896214","-0.0337185673415661","0.0899670943617821","0.0189759079366922","0.0192538201808929","-0.0883745402097702","0.0642754063010216","-0.00700161419808865","-0.130924209952354","-0.114731505513191","0.189486682415009","-0.0177776906639338","-0.0585677623748779","-0.266684025526047","-0.0397194437682629","-0.190644398331642","0.0695164576172829","-0.155929803848267","-0.0914149582386017","0.0495158061385155","-0.00495745148509741","-0.0309928767383099","0.0256312564015388","-0.0798535943031311","-0.0440966039896011","0.0854749158024788","0.0278383325785398","0.0463387072086334","-0.150542110204697","0.00833314098417759","-0.0128450123593211","-0.191108033061028","-0.139472439885139","0.0310593713074923","0.0289758574217558","-0.0369316972792149","-0.0962629914283752","-0.211342245340347","0.0301025751978159","0.0870269313454628","0.0890659764409065","0.00709137320518494","0.0992832258343697","0.0188375823199749","-0.287550359964371","-0.0535330176353455","0.276569366455078","-0.100387923419476","-0.0498802252113819","0.155824527144432","0.226425603032112","0.155052080750465","-0.0392248369753361","0.0543380714952946","-0.156703054904938","0.0372390933334827","-0.11753236502409","-0.0212782137095928","-0.182159438729286","0.00688388245180249","0.14269246160984","0.146225973963737","0.0270632319152355","0.084415964782238","0.0696240440011024","-0.0197180416435003","-0.0127351395785809","0.125971093773842","0.138405486941338","-0.0883793458342552","-0.190073758363724"
"n2_13","0.0475693829357624","-0.159775972366333","-0.0574783682823181","-0.176549285650253","-0.121027916669846","0.133600831031799","-0.101478196680546","-0.0355190709233284","-0.0715585872530937","-0.0910791009664536","-0.0666409358382225","0.0519354641437531","-0.0708770975470543","-0.0396639071404934","-0.0320503823459148","0.0670720264315605","0.0545560419559479","0.15168285369873","0.167319297790527","-0.161595731973648","0.0307501945644617","-0.142283886671066","-0.150121122598648","-0.0354987382888794","0.0110279005020857","-0.173700243234634","0.032845251262188","0.0165979638695717","0.0964519903063774","-0.218851953744888","-0.154027119278908","0.00697866128757596","-0.0936601758003235","-0.0641060099005699","0.0117445643991232","0.031199861317873","-0.159163191914558","0.0563392266631126","-0.0945526957511902","0.0608017668128014","-0.127466470003128","-0.0513348393142223","-0.0221978705376387","-0.160349056124687","-0.0685840770602226","-0.0126601019874215","0.0553053021430969","-0.144481167197227","-0.0299866292625666","-0.234610483050346","-0.133893445134163","-0.0483167506754398","-0.0769038945436478","0.0706638246774673","0.032921452075243","-0.0162181556224823","0.139116004109383","0.0316314175724983","0.118936866521835","0.142291486263275","-0.0218643788248301","-0.0106887128204107","0.117295145988464","-0.00726414378732443","0.172781869769096","0.0134063446894288","-0.118708312511444","-0.0879565924406052","-0.144590198993683","-0.127620026469231","-0.156301528215408","-0.0682278722524643","-0.106192670762539","0.0743089094758034","-0.121093690395355","-0.111462585628033","-0.169220373034477","0.101813659071922","0.0884163975715637","-0.00715327495709062","0.142530858516693","-0.0972622036933899","-0.0892762839794159","0.00193128327373415","0.0700568407773972","0.0775531232357025","-0.17497655749321","-0.0463541150093079","-0.0905728787183762","0.0128312269225717","-0.0685775876045227","0.0139703126624227","-0.0361286662518978","0.0970832705497742","0.0615533702075481","-0.0475633703172207","0.0191563237458467","-0.0326407551765442","-0.0829978212714195","0.0201649125665426"
"n2_14","-0.0870222896337509","-0.119993671774864","-0.150394037365913","0.0786454156041145","0.0230633188039064","-0.0971406996250153","0.0896190032362938","-0.0227537732571363","-0.118893213570118","0.1386878490448","-0.0212982706725597","-0.198894828557968","-0.0858763307332993","0.11789271235466","0.031692236661911","-0.101576179265976","-0.0323194973170757","0.100259304046631","0.0157368872314692","-0.0041111633181572","-0.0887978672981262","-0.0248637739568949","-0.0396382436156273","0.0852893739938736","0.0279426798224449","0.0325325503945351","0.0027792111504823","-0.115951254963875","0.0864840522408485","0.113798715174198","0.0781370773911476","0.156195461750031","0.133356064558029","0.0466007478535175","0.0945607349276543","0.155360966920853","-0.131096839904785","-0.0107823731377721","0.020452331751585","0.0557889640331268","0.0232224445790052","0.0763209760189056","-0.233124241232872","-0.108150877058506","0.0634661465883255","-0.143802925944328","-0.118562646210194","0.00478307483717799","-0.163251131772995","0.097353383898735","7.34800996724516e-05","-0.142643228173256","0.161820515990257","-0.00807310920208693","0.0615323409438133","0.00939261354506016","0.0981111153960228","-0.241935253143311","0.00721538159996271","0.0807789787650108","0.0693617686629295","0.000537410494871438","0.0406738556921482","0.0564725250005722","0.0135860498994589","-0.159989282488823","0.0407379940152168","-0.0872784927487373","-0.024761950597167","0.149365469813347","-0.0657003223896027","0.0949884578585625","-0.0584613867104053","0.0218185409903526","0.0555520839989185","-0.0232753567397594","0.0360086932778358","-0.0655696168541908","0.0397914461791515","0.131445646286011","0.0934805050492287","0.105926409363747","0.0600439310073853","-0.00559727055951953","0.0715518817305565","0.00685922428965569","0.103438891470432","-0.0208472516387701","0.126296818256378","-0.10878262668848","0.0522412732243538","-0.0539557673037052","0.0135141210630536","-0.0884452909231186","-0.0585336126387119","0.116383768618107","0.0958337560296059","-0.0617510825395584","-0.145722970366478","-0.203620955348015"
"n2_15","-0.313466578722","0.0453693866729736","0.0567662231624126","0.362820237874985","0.0870820432901382","0.167825445532799","-0.0633913204073906","0.18106934428215","-0.408011585474014","0.0393803231418133","-0.195756912231445","0.00707672303542495","0.0815272927284241","-0.121783152222633","-0.144995987415314","0.180234670639038","0.159803584218025","0.0308168642222881","-0.236632063984871","-0.00753918802365661","0.272816270589828","0.11347234249115","0.0500698126852512","0.320600807666779","-0.074770875275135","0.230213448405266","-0.102586902678013","-0.0125162117183208","0.430665254592896","-0.107763066887856","0.242809399962425","0.0781348198652267","0.123472161591053","0.150452673435211","0.186584010720253","-0.0438600778579712","-0.193631008267403","-0.0936997905373573","-0.165081858634949","0.0754680335521698","0.158566400408745","0.277564018964767","0.123550429940224","0.0990174487233162","0.208803310990334","-0.178213194012642","0.212659031152725","0.000976174662355334","-0.0469395518302917","1.25522899627686","0.153619155287743","0.238241255283356","-0.27318263053894","0.265982061624527","0.283050566911697","0.144202142953873","-0.143898248672485","0.277251660823822","0.0745321810245514","-0.0838162899017334","0.209440842270851","0.0298503637313843","-0.225821703672409","0.0543491616845131","-0.0846754163503647","-0.00104427221231163","-0.0369114689528942","0.0849041417241096","0.279017955064774","0.0584400072693825","0.256222814321518","-0.15633051097393","-0.0512743555009365","0.0188358742743731","0.0309527050703764","0.128130093216896","0.159995406866074","0.0188669264316559","0.21402682363987","0.402574479579926","-0.0312984250485897","-0.0101232239976525","0.211203664541245","-0.0353841632604599","-0.000855843885801733","0.0337853729724884","0.298539102077484","0.385900348424911","0.00218984321691096","-0.0181679390370846","0.290541529655457","0.166860103607178","0.26407790184021","0.251729756593704","0.293998241424561","-0.0273836813867092","-0.171862661838531","0.295755803585052","0.359996885061264","0.20362688601017"
"n2_16","0.170092329382896","-0.172891825437546","-0.0420690774917603","-0.177825227379799","-0.108952470123768","-0.078575611114502","0.00785127189010382","-0.146979346871376","-0.021023141220212","-0.0346979312598705","-0.0819074138998985","-0.139656007289886","0.0595602802932262","0.1429653018713","-0.0738604441285133","0.0465484224259853","-0.179209977388382","-0.0167734362185001","-0.044040709733963","-0.0924783796072006","-0.182954698801041","-0.170939803123474","-0.122182682156563","-0.044998362660408","-0.0834848210215569","0.00375094590708613","-0.113278605043888","-0.141485869884491","-0.115760035812855","-0.0739878192543983","-0.022176394239068","-0.103433586657047","-0.0685513466596603","-0.023609034717083","-0.161531433463097","-0.0393428951501846","0.0862819030880928","-0.0288617145270109","0.108451060950756","0.055533267557621","0.114192999899387","-0.0347784608602524","-0.19754683971405","-0.0811857432126999","-0.027317501604557","0.02621104195714","-0.158977016806602","0.00859733205288649","0.0555497221648693","-0.0594495236873627","-0.000134432862978429","-0.199990227818489","0.169391512870789","-0.0737982168793678","-0.110057890415192","0.0556414276361465","-0.0156210390850902","-0.0356946401298046","0.0742558762431145","-0.0299188755452633","-0.156910762190819","-0.0250283610075712","0.0241726636886597","-0.084601029753685","-0.0746350809931755","-0.0508158579468727","-0.129612520337105","0.0167397800832987","0.0200737453997135","0.103426948189735","0.0381259992718697","0.0159138534218073","0.0571174509823322","-0.0693652257323265","-0.125485524535179","-0.119730815291405","-0.181023582816124","-0.000107381056295708","0.0584580525755882","-0.0204139538109303","-0.10648438334465","-0.104528181254864","-0.173618331551552","0.0010763022582978","-0.0942725911736488","0.0145438024774194","-0.0109718190506101","-0.136064440011978","-0.0894212946295738","0.092308834195137","0.143305644392967","-0.117158629000187","0.0824174508452415","-0.0686442032456398","0.00364855281077325","0.017743706703186","0.0693829357624054","-0.165818467736244","-0.050204299390316","-0.169447168707848"
"n2_17","0.16707007586956","0.116750240325928","-0.000463613134343177","-0.0260104648768902","-0.426689803600311","-0.702453792095184","0.452913403511047","-0.296646296977997","1.30344152450562","0.257416248321533","0.068634144961834","-0.3132583796978","-0.214650467038155","-0.209337458014488","0.00333162420429289","-0.124485775828362","-0.236874312162399","0.154917508363724","0.345292001962662","-0.431384772062302","-0.153536453843117","-0.416310727596283","-0.122414611279964","0.0559192933142185","-1.05416834354401","-0.315020829439163","2.39873075485229","-0.229324460029602","-0.239506155252457","-0.0632729232311249","-0.439319521188736","-0.175925835967064","-0.058285728096962","-0.333953976631165","-0.351400077342987","0.28106364607811","0.5007164478302","-0.0912294611334801","0.487049460411072","0.170566201210022","-0.072521410882473","-0.237212166190147","-0.364931553602219","-0.123081676661968","-0.469507157802582","0.382641404867172","-0.239406317472458","-0.376139044761658","-0.168040007352829","-0.792133450508118","-0.213619291782379","-0.102021545171738","-0.0233825892210007","-0.581073939800262","0.032891534268856","-0.297562837600708","0.137193843722343","-0.30335333943367","-0.343942850828171","0.0501959845423698","-0.490820944309235","-0.276029646396637","0.485738933086395","0.173103153705597","0.335395634174347","-0.497793674468994","-0.112612366676331","-0.284221798181534","-0.38837942481041","-0.513388097286224","-0.116218656301498","0.515384018421173","-0.268863081932068","-0.222563818097115","-0.3232282102108","-0.16907012462616","-0.203240945935249","0.300718039274216","-0.729600846767426","0.0269308071583509","0.3790622651577","0.0949483141303062","-0.399400770664215","-0.472459197044373","0.082837775349617","0.111653067171574","-0.267425835132599","-0.0786121413111687","0.341806054115295","0.153790071606636","-0.214184805750847","-0.356592178344727","0.104113407433033","-0.284335821866989","-0.133817180991173","0.0904586017131805","0.498795330524445","0.143399730324745","-0.072496697306633","-0.447763115167618"
"n2_18","0.115011282265186","-0.220302164554596","-0.175985455513","-0.15397609770298","-0.121449738740921","0.0103268343955278","-0.221279159188271","-0.124959528446198","-0.694121301174164","-0.0637707561254501","0.0454422533512115","-0.24129730463028","0.0120933493599296","-0.0101815909147263","0.0440677516162395","-0.0992969796061516","0.00493195978924632","-0.0994997769594193","0.0416024886071682","-0.0427128076553345","0.025264348834753","-0.107798181474209","-0.0191409308463335","0.0383949428796768","-0.0559880994260311","0.166276603937149","0.628625214099884","-0.0402879491448402","0.0999053940176964","-0.269027829170227","0.0329864881932735","-0.100257769227028","-0.163788944482803","-0.15956138074398","-0.181315869092941","-0.269705176353455","-0.365933924913406","0.0986265912652016","0.0897352397441864","-0.0453408472239971","-0.0501274615526199","0.0383227802813053","-0.0594081394374371","-0.124127835035324","-0.00174346705898643","0.150479644536972","-0.147398501634598","-0.0118125369772315","-0.159811347723007","-0.164083316922188","0.0147959366440773","-0.24004103243351","0.0325094163417816","-0.00911462400108576","-0.0527639910578728","-0.140465393662453","-0.0879931598901749","-0.221716180443764","-0.198486685752869","-0.423699945211411","-0.21538433432579","-0.118868738412857","0.234674587845802","0.0304509364068508","0.0837069749832153","-0.173223167657852","-0.0506936386227608","0.0605085119605064","-0.227815732359886","-0.17205074429512","-0.0608978606760502","0.145789131522179","-0.149372696876526","-0.567366778850555","0.0324067510664463","0.0307230185717344","-0.00645274762064219","0.0039141015149653","-0.124095648527145","0.0781624317169189","0.0812077224254608","-0.0697633251547813","-0.118011273443699","0.0307180918753147","0.0232990588992834","-0.109283298254013","-0.0354957841336727","-0.113778032362461","-0.00249255890958011","0.209682956337929","-0.111669443547726","-0.0202928856015205","-0.248630926012993","-0.120862171053886","-0.000378909084247425","0.0205237232148647","-0.216480776667595","0.00106438563670963","-0.0861304327845573","-0.0561006218194962"
"n2_19","0.023499833419919","-0.0290325861424208","-0.299634009599686","-0.304147243499756","-0.399768501520157","-0.399207055568695","0.224894881248474","-0.301564037799835","0.576778590679169","0.194109216332436","0.0279431287199259","-0.367889106273651","-0.232996553182602","0.0769907310605049","-0.0486216135323048","-0.306254237890244","-0.219432860612869","0.0854915976524353","0.336511552333832","-0.279367655515671","-0.334420770406723","-0.348310083150864","-0.227051213383675","0.102690570056438","-0.933395028114319","-0.184610575437546","0.589987277984619","-0.293265163898468","-0.226032719016075","-0.0306664202362299","-0.24331060051918","0.123182758688927","-0.189989745616913","-0.324124395847321","-0.336310029029846","0.433476179838181","0.774516701698303","-0.0845470055937767","0.500286817550659","0.155739977955818","-0.0625124871730804","-0.236222952604294","-0.36492919921875","-0.0935210287570953","-0.473323702812195","0.273405939340591","-0.338239938020706","-0.355186522006989","0.0656192377209663","-0.701392829418182","-0.310253143310547","0.0152842635288835","0.0463847517967224","-0.261222034692764","0.0208621472120285","-0.227259382605553","0.0481676571071148","-0.107003964483738","-0.316165059804916","-0.332205235958099","-0.479789704084396","-0.206822335720062","0.270192384719849","0.22987088561058","0.393143653869629","-0.349645137786865","-0.0618299208581448","-0.209700673818588","-0.523144245147705","-0.512505412101746","-0.380908578634262","0.496173232793808","-0.41094759106636","-0.445335030555725","-0.124166078865528","0.0845248401165009","-0.293505281209946","0.284958571195602","-0.40326315164566","0.0268196426331997","0.195129603147507","-0.0325189642608166","-0.310112774372101","-0.206893861293793","0.0797202810645103","0.149594143033028","-0.292365878820419","0.198387712240219","0.273374617099762","0.387592315673828","0.113691486418247","-0.222394824028015","0.27022448182106","-0.314113259315491","0.175433576107025","0.175344884395599","0.546847701072693","0.19045427441597","-0.313945770263672","-0.267319917678833"
"n2_20","0.034975565969944","0.0926836356520653","-0.00508648157119751","-0.0301638916134834","-0.138946130871773","-0.127084746956825","0.0699092596769333","-0.0307624693959951","0.0261884033679962","0.155822709202766","-0.0190221723169088","-0.0707490742206573","-0.0352407433092594","-0.0103097688406706","-0.0138802900910378","-0.0497959777712822","0.022197637706995","0.161406829953194","0.0407790914177895","-0.15230692923069","-0.0117238676175475","-0.0150295505300164","-0.0868829935789108","-0.00820227153599262","0.0799192562699318","0.0915830507874489","0.0952545404434204","0.0201842468231916","-0.200394779443741","-0.0111741460859776","-0.114629440009594","-0.0144889131188393","0.0341964177787304","-0.071132704615593","-0.0073815044015646","-0.095519170165062","-0.0725415647029877","-0.178223669528961","-0.098659835755825","0.11265305429697","0.0557336919009686","-0.102242723107338","0.0870411321520805","-0.173740461468697","-0.209881037473679","0.0593299753963947","-0.144205018877983","-0.240457057952881","0.107441149652004","0.202467456459999","-0.0256782490760088","-0.0403789766132832","0.123252607882023","0.0696552023291588","-0.160102322697639","-0.0717611163854599","0.00790294259786606","-0.132907792925835","0.0052659884095192","0.11599987000227","0.0483150631189346","-0.0579451024532318","-0.00616530142724514","-0.117452889680862","0.0923900753259659","-0.105003818869591","-0.136894896626472","0.00936499889940023","-0.0723718628287315","0.0132981259375811","-0.0215713139623404","0.090272881090641","-0.101453468203545","0.0355872884392738","-0.162273749709129","-0.0905559808015823","-0.195415318012238","0.0581842921674252","0.124608241021633","0.000711015774868429","0.103853173553944","-0.00917017366737127","-0.116781868040562","-0.00401680683717132","-0.159263297915459","0.120680823922157","-0.189600542187691","0.0985574945807457","-0.00120123440865427","0.0288268718868494","0.0207800921052694","-0.16076435148716","-0.0693513825535774","-0.139220029115677","0.0178740154951811","0.0723641216754913","-0.138243645429611","0.102304384112358","-0.0942991375923157","-0.123449303209782"
"n2_21","-0.231120094656944","-0.159035623073578","0.0744402185082436","0.122577413916588","0.265630632638931","0.373319387435913","-0.000592353811953217","0.256090223789215","0.0341749973595142","-0.230682387948036","0.0265585333108902","0.101623505353928","0.0897882580757141","-0.410452008247375","-0.0174325853586197","0.154698193073273","0.194160655140877","-0.290792316198349","-0.0909860730171204","0.156356826424599","-0.00818990636616945","0.235551208257675","0.387627869844437","-0.0213835816830397","0.333563625812531","0.257792085409164","0.533848404884338","0.320092499256134","0.184029549360275","-0.135759130120277","0.329442113637924","-0.272664606571198","-0.0559048242866993","0.210320368409157","0.169866219162941","-0.363927066326141","-0.955357015132904","0.194870546460152","-0.271759539842606","-0.282310396432877","-0.0206030290573835","0.0633595436811447","0.287491202354431","0.230787128210068","0.0954426601529121","-0.216050520539284","0.301436305046082","0.10647963732481","-0.0816531851887703","0.188144862651825","0.215585425496101","-0.0488945655524731","-0.0142619619145989","0.232238680124283","0.134643703699112","0.161646157503128","-0.198900550603867","0.2046719789505","0.258720278739929","-0.0190188568085432","0.117191329598427","0.234290540218353","-0.279797375202179","-0.256583988666534","-0.0403822585940361","0.278544425964355","0.186395689845085","0.0169717036187649","0.171635240316391","0.402671992778778","0.140264898538589","-0.282186686992645","0.183817148208618","0.2652587890625","0.253335893154144","-0.198594719171524","0.142512574791908","-0.0951429605484009","0.318984389305115","-0.15769562125206","-0.322324305772781","-0.246226906776428","0.259459733963013","0.257948309183121","0.0666361674666405","0.131950244307518","0.287374526262283","-0.17162036895752","-0.0873868390917778","-0.263540953397751","-0.143085584044456","0.0697788819670677","-0.782254874706268","0.274458795785904","-0.10158409923315","-0.121778190135956","-0.812501728534698","-0.152827084064484","0.250999391078949","0.175058007240295"
"n2_22","0.0291564967483282","0.141123503446579","0.0184645149856806","-0.0191368907690048","0.0533057078719139","0.0132003081962466","0.132737800478935","0.0157897192984819","-0.000227509051910602","0.0698172822594643","-0.010627705603838","-0.0283335708081722","-0.00985997822135687","0.0172270219773054","-0.0447508208453655","-0.197128280997276","-0.00838591624051332","0.0700400397181511","0.143290564417839","-0.0117382789030671","-0.106962643563747","-0.220806553959846","-0.18742710351944","-0.150620386004448","0.120400734245777","-0.172407403588295","-0.0707855448126793","-0.00318345986306667","-0.101007826626301","0.144480794668198","-0.139107152819633","-0.069947674870491","-0.0985764116048813","0.00138608377892524","-0.0906407758593559","0.136908382177353","-0.0211917851120234","-0.0681071355938911","0.0856645628809929","-0.0304094851016998","0.094995990395546","0.0912238955497742","-0.0784595608711243","-0.0589658208191395","0.0170026104897261","-0.0528839454054832","-0.0331864915788174","0.0454045794904232","-0.118024088442326","0.1205974817276","-0.0796737372875214","0.0800959467887878","-0.0652478784322739","0.0603994689881802","-0.108103714883327","-0.137810409069061","0.135123565793037","-0.143306404352188","0.0404626242816448","-0.162229686975479","0.0425266548991203","0.0815655291080475","0.0222668070346117","0.0784186273813248","-0.0717114061117172","0.0028930134139955","-0.0492380559444427","-0.116987265646458","-0.00212568766437471","0.12396352738142","-0.120031110942364","0.170572713017464","-0.0970666110515594","-0.306966364383698","-0.192671865224838","0.0537747107446194","0.0569946989417076","-0.000686074898112565","-0.00146171834785491","0.0519310683012009","0.0437729805707932","0.0933649763464928","-0.123751200735569","-0.0618132650852203","-0.170144572854042","0.011518414132297","-0.0370778180658817","-0.0650956034660339","-0.00454618828371167","0.0462511740624905","0.0342246145009995","-0.0397652126848698","0.0838536247611046","-0.0240611787885427","-0.0274493023753166","-0.02970926836133","-0.118377417325974","-0.0639539808034897","0.118803724646568","-0.160360753536224"
